Date,Hour,Time_x,Purchase Bid (MW),Total Sell Bid (MW),Sell bid Solar (MW),Sell bid Non-Solar (MW),Sell bid Hydro (MW),MCV Total (MW),MCV Solar (MW),MCV Non-Solar (MW),MCV Hydro (MW),MCP (Rs/MWh)
2025-04-14,9,08:30 - 08:45,1961.4,1832.0,1587.5,207.5,37.0,1465.7,1306.0,122.7,37.0,2499.3
2025-04-14,9,08:45 - 09:00,2223.0,1996.2,1753.0,206.2,37.0,1515.7,1377.3,120.4,18.0,2000.32
2025-04-14,10,09:00 - 09:15,2273.0,2301.5,2060.7,203.8,37.0,1517.5,1382.0,117.0,18.5,2299.03
2025-04-14,10,09:15 - 09:30,2314.7,2466.5,2258.0,190.5,18.0,1528.7,1403.0,107.7,18.0,1899.0
2025-04-14,10,09:30 - 09:45,2387.9,2523.0,2315.3,189.7,18.0,1535.3,1410.4,106.9,18.0,2000.06
2025-04-14,10,09:45 - 10:00,2307.2,2566.6,2357.9,190.7,18.0,1525.3,1399.4,107.9,18.0,1410.88
2025-04-14,11,10:00 - 10:15,2267.8,2762.0,2553.9,190.1,18.0,1682.0,1561.2,102.8,18.0,1000.11
2025-04-14,11,10:15 - 10:30,2175.8,2802.7,2583.9,200.8,18.0,1699.69,1570.65,111.04,18.0,999.74
2025-04-14,11,10:30 - 10:45,2105.3,2750.0,2525.5,206.5,18.0,1691.5,1554.9,118.6,18.0,1000.29
2025-04-14,11,10:45 - 11:00,2068.1,2765.6,2530.9,216.7,18.0,1704.1,1558.1,128.0,18.0,1000.3
2025-04-14,12,11:00 - 11:15,2016.6,2762.2,2498.3,227.0,36.9,1678.7,1524.9,135.8,18.0,1000.54
2025-04-14,12,11:15 - 11:30,1926.2,2770.5,2498.9,234.7,36.9,1688.3,1526.5,143.8,18.0,1000.63
2025-04-14,12,11:30 - 11:45,1939.9,2772.4,2493.2,242.3,36.9,1695.2,1526.7,150.5,18.0,1000.62
2025-04-14,12,11:45 - 12:00,1930.0,2777.0,2494.9,245.2,36.9,1699.6,1528.9,152.7,18.0,1000.57
2025-04-14,13,12:00 - 12:15,1852.7,2781.2,2492.6,251.7,36.9,1705.1,1528.8,158.3,18.0,1000.01
2025-04-14,13,12:15 - 12:30,1862.7,2792.3,2492.9,262.5,36.9,1689.6,1504.74,166.86,18.0,999.65
2025-04-14,13,12:30 - 12:45,1938.0,2795.9,2493.5,265.5,36.9,1674.89,1488.42,168.47,18.0,999.42
2025-04-14,13,12:45 - 13:00,1971.0,2792.5,2493.1,262.5,36.9,1667.9,1484.71,165.19,18.0,999.37
2025-04-14,14,13:00 - 13:15,2020.4,2795.8,2492.6,266.3,36.9,1619.3,1436.0,165.3,18.0,899.87
2025-04-14,14,13:15 - 13:30,2210.3,2795.2,2490.9,267.4,36.9,1653.2,1468.46,166.74,18.0,999.18
2025-04-14,14,13:30 - 13:45,2416.6,2795.9,2492.5,266.5,36.9,1652.5,1468.46,166.04,18.0,999.21
2025-04-14,14,13:45 - 14:00,2684.4,2791.2,2487.6,266.7,36.9,1657.3,1474.18,165.12,18.0,999.96
2025-04-14,15,14:00 - 14:15,2899.4,2676.1,2352.9,268.3,54.9,1554.89,1367.86,169.03,18.0,1000.99
2025-04-14,15,14:15 - 14:30,3301.0,2678.5,2355.2,268.4,54.9,1472.5,1272.17,163.43,36.9,1449.89
2025-04-14,15,14:30 - 14:45,3484.3,2751.7,2426.0,270.8,54.9,1475.28,1228.6,209.78,36.9,1647.54
2025-04-14,15,14:45 - 15:00,3868.1,2736.3,2408.5,272.9,54.9,1534.08,1333.01,164.17,36.9,1647.87
2025-04-14,16,15:00 - 15:15,4316.9,2479.4,2146.9,279.3,53.2,1610.4,1402.33,172.87,35.2,1670.89
2025-04-14,16,15:15 - 15:30,4422.6,2329.3,1996.3,279.8,53.2,1617.1,1408.05,173.85,35.2,1739.9
2025-04-14,16,15:30 - 15:45,4394.5,2283.3,1900.9,329.2,53.2,1436.0,1206.86,193.94,35.2,2278.78
2025-04-14,16,15:45 - 16:00,4378.6,2230.4,1843.3,333.9,53.2,1510.1,1263.98,210.92,35.2,2460.87
2025-04-14,17,16:00 - 16:15,4712.0,2629.7,1823.4,751.1,55.2,1688.0,1402.5,248.3,37.2,2700.44
2025-04-14,17,16:15 - 16:30,4643.4,2519.1,1710.8,753.1,55.2,1653.71,1362.21,254.3,37.2,3000.78
2025-04-14,17,16:30 - 16:45,4730.9,2457.6,1622.9,779.5,55.2,1635.03,1301.13,278.7,55.2,3221.24
2025-04-14,17,16:45 - 17:00,4585.0,2309.8,1473.2,781.4,55.2,1516.94,1183.14,278.6,55.2,3550.12
2025-04-14,18,17:00 - 17:15,4191.4,2241.0,1310.2,906.1,24.7,1451.2,1126.7,299.8,24.7,4000.5
2025-04-14,18,17:15 - 17:30,3643.8,2047.9,1104.9,918.3,24.7,1291.9,956.36,310.84,24.7,4298.02
2025-04-14,18,17:30 - 17:45,3182.0,1933.7,890.1,1018.9,24.7,1292.5,875.31,392.49,24.7,4299.88
2025-04-14,18,17:45 - 18:00,3221.2,1742.8,689.6,1028.5,24.7,1226.4,689.6,512.1,24.7,4999.16
2025-04-14,19,18:00 - 18:15,3363.3,1347.3,501.7,838.9,6.7,1334.5,501.7,826.1,6.7,5000.77
2025-04-14,19,18:15 - 18:30,3398.6,1145.8,269.0,870.1,6.7,1105.0,269.0,829.3,6.7,5550.5
2025-04-14,19,18:30 - 18:45,4052.8,963.0,95.8,852.5,14.7,963.0,95.8,852.5,14.7,10000.0
2025-04-14,19,18:45 - 19:00,3801.6,441.3,22.1,369.5,49.7,441.3,22.1,369.5,49.7,10000.0
2025-04-14,20,19:00 - 19:15,3718.3,584.6,8.1,568.5,8.0,584.6,8.1,568.5,8.0,10000.0
2025-04-14,20,19:15 - 19:30,3621.0,578.0,1.0,569.0,8.0,578.0,1.0,569.0,8.0,10000.0
2025-04-14,20,19:30 - 19:45,3445.7,576.9,0.0,568.9,8.0,576.89,0.0,568.89,8.0,10000.0
2025-04-14,20,19:45 - 20:00,3393.0,577.4,0.0,569.4,8.0,577.4,0.0,569.4,8.0,10000.0
2025-04-14,21,20:00 - 20:15,3155.7,585.5,0.0,563.5,22.0,585.5,0.0,563.5,22.0,10000.0
2025-04-14,21,20:15 - 20:30,2789.3,582.2,0.0,560.2,22.0,582.19,0.0,560.19,22.0,10000.0
2025-04-14,21,20:30 - 20:45,2737.9,574.7,0.0,552.7,22.0,574.69,0.0,552.69,22.0,10000.0
2025-04-14,21,20:45 - 21:00,2746.1,570.1,0.0,548.1,22.0,570.1,0.0,548.1,22.0,10000.0
2025-04-14,22,21:00 - 21:15,2645.6,555.1,0.0,545.9,9.2,541.7,0.0,533.7,8.0,9499.98
2025-04-14,22,21:15 - 21:30,2674.2,552.4,0.0,543.2,9.2,552.4,0.0,543.2,9.2,10000.0
2025-04-14,22,21:30 - 21:45,2614.3,539.7,0.0,531.7,8.0,509.0,0.0,501.0,8.0,9499.7
2025-04-14,22,21:45 - 22:00,2695.2,541.8,0.0,533.8,8.0,541.8,0.0,533.8,8.0,10000.0
2025-04-14,23,22:00 - 22:15,2686.7,504.0,0.0,504.0,0.0,504.0,0.0,504.0,0.0,10000.0
2025-04-14,23,22:15 - 22:30,2775.5,506.8,0.0,506.8,0.0,506.8,0.0,506.8,0.0,10000.0
2025-04-14,23,22:30 - 22:45,3127.2,508.8,0.0,508.8,0.0,508.8,0.0,508.8,0.0,10000.0
2025-04-14,23,22:45 - 23:00,3177.6,509.5,0.0,509.5,0.0,509.5,0.0,509.5,0.0,10000.0
2025-04-14,24,23:00 - 23:15,3160.3,511.1,0.0,511.1,0.0,511.1,0.0,511.1,0.0,10000.0
2025-04-14,24,23:15 - 23:30,3144.8,514.5,0.0,514.5,0.0,514.49,0.0,514.49,0.0,10000.0
2025-04-14,24,23:30 - 23:45,3113.3,518.2,0.0,518.2,0.0,518.2,0.0,518.2,0.0,10000.0
2025-04-14,24,23:45 - 24:00,3048.4,521.6,0.0,521.6,0.0,521.6,0.0,521.6,0.0,10000.0
2025-04-15,1,00:00 - 00:15,2641.9,1071.7,6.0,1062.0,3.7,751.2,0.0,747.5,3.7,5200.69
2025-04-15,1,00:15 - 00:30,2581.8,1070.1,6.0,1060.4,3.7,764.1,0.0,760.4,3.7,5200.37
2025-04-15,1,00:30 - 00:45,2547.0,1070.4,6.0,1060.7,3.7,764.39,0.0,760.69,3.7,5200.26
2025-04-15,1,00:45 - 01:00,2602.3,1067.7,6.0,1058.0,3.7,761.69,0.0,757.99,3.7,5200.08
2025-04-15,2,01:00 - 01:15,2772.1,1091.3,6.0,1055.6,29.7,785.3,0.0,755.6,29.7,5200.27
2025-04-15,2,01:15 - 01:30,2958.0,1093.7,6.0,1058.0,29.7,787.7,0.0,758.0,29.7,5200.24
2025-04-15,2,01:30 - 01:45,3009.4,1090.7,6.0,1055.0,29.7,784.69,0.0,754.99,29.7,5200.29
2025-04-15,2,01:45 - 02:00,3218.4,1091.1,6.0,1055.4,29.7,785.1,0.0,755.4,29.7,5200.31
2025-04-15,3,02:00 - 02:15,3127.3,1073.3,6.0,1040.4,26.9,613.41,0.0,586.51,26.9,4999.15
2025-04-15,3,02:15 - 02:30,3245.4,1068.0,6.0,1042.1,19.9,613.42,0.0,593.52,19.9,4999.17
2025-04-15,3,02:30 - 02:45,3161.4,1068.3,6.0,1042.1,20.2,613.43,0.0,593.23,20.2,4999.17
2025-04-15,3,02:45 - 03:00,3080.9,1068.5,6.0,1042.4,20.1,613.42,0.0,593.32,20.1,4999.17
2025-04-15,4,03:00 - 03:15,2933.2,1065.8,6.0,1039.8,20.0,634.51,0.0,614.51,20.0,4999.25
2025-04-15,4,03:15 - 03:30,2939.5,1064.7,6.0,1039.7,19.0,635.52,0.0,616.52,19.0,4999.26
2025-04-15,4,03:30 - 03:45,2898.5,1189.5,6.0,1164.5,19.0,652.3,0.0,634.65,17.65,4599.93
2025-04-15,4,03:45 - 04:00,2911.7,1185.8,6.0,1160.8,19.0,661.57,0.0,643.36,18.21,4599.96
2025-04-15,5,04:00 - 04:15,2953.7,1212.0,6.0,1166.0,40.0,662.73,0.0,624.62,38.11,4599.9
2025-04-15,5,04:15 - 04:30,2940.8,1207.3,6.0,1161.3,40.0,664.4,0.0,626.03,38.37,4599.91
2025-04-15,5,04:30 - 04:45,2923.5,1198.9,6.0,1152.9,40.0,663.87,0.0,623.87,40.0,4749.68
2025-04-15,5,04:45 - 05:00,2985.0,1190.8,6.0,1144.8,40.0,664.37,0.0,624.37,40.0,4749.77
2025-04-15,6,05:00 - 05:15,2924.2,887.1,6.0,841.1,40.0,664.37,0.0,624.37,40.0,4749.8
2025-04-15,6,05:15 - 05:30,2892.2,887.2,6.0,830.2,51.0,664.37,0.0,613.37,51.0,4749.79
2025-04-15,6,05:30 - 05:45,2873.9,901.4,6.0,844.4,51.0,664.37,0.0,613.37,51.0,4749.95
2025-04-15,6,05:45 - 06:00,2971.9,887.6,6.0,830.6,51.0,663.6,0.0,612.6,51.0,4788.24
2025-04-15,7,06:00 - 06:15,3211.3,842.2,8.3,782.9,51.0,606.2,2.3,582.9,21.0,5250.32
2025-04-15,7,06:15 - 06:30,3294.1,826.6,16.6,759.0,51.0,580.3,10.3,549.0,21.0,5250.78
2025-04-15,7,06:30 - 06:45,3294.7,636.7,40.7,545.0,51.0,429.9,34.63,344.27,51.0,5999.99
2025-04-15,7,06:45 - 07:00,3200.7,680.9,102.1,527.8,51.0,452.3,90.94,310.36,51.0,5352.86
2025-04-15,8,07:00 - 07:15,3059.3,782.1,232.4,509.7,40.0,529.13,206.74,282.39,40.0,5250.77
2025-04-15,8,07:15 - 07:30,2664.6,977.9,438.5,499.4,40.0,729.99,405.85,284.14,40.0,4655.86
2025-04-15,8,07:30 - 07:45,2199.5,1228.6,712.5,476.1,40.0,974.38,668.7,265.68,40.0,4200.89
2025-04-15,8,07:45 - 08:00,2014.2,1475.7,967.0,469.7,39.0,1250.29,945.27,266.02,39.0,3999.96
2025-04-15,9,08:00 - 08:15,1930.3,1381.1,1100.1,242.0,39.0,1290.31,1020.84,230.47,39.0,3750.89
2025-04-15,9,08:15 - 08:30,1926.5,1644.2,1372.7,232.5,39.0,1450.95,1245.36,184.59,21.0,2500.28
2025-04-15,9,08:30 - 08:45,1937.8,1731.1,1503.2,188.9,39.0,1463.94,1263.2,179.74,21.0,2404.8
2025-04-15,9,08:45 - 09:00,1974.7,1899.2,1670.9,189.3,39.0,1510.99,1315.39,174.6,21.0,2250.67
2025-04-15,10,09:00 - 09:15,1834.7,1953.8,1725.6,189.2,39.0,1542.0,1345.04,175.96,21.0,2214.72
2025-04-15,10,09:15 - 09:30,1827.6,2017.7,1805.1,191.6,21.0,1560.6,1358.67,180.93,21.0,1855.81
2025-04-15,10,09:30 - 09:45,1956.5,2280.4,2066.3,193.1,21.0,1684.5,1483.53,179.97,21.0,1906.73
2025-04-15,10,09:45 - 10:00,1952.7,2437.7,2221.7,195.0,21.0,1677.7,1473.49,183.21,21.0,1854.78
2025-04-15,11,10:00 - 10:15,1919.8,2541.4,2327.5,192.9,21.0,1614.3,1416.42,176.88,21.0,1765.64
2025-04-15,11,10:15 - 10:30,1930.2,2569.6,2352.3,196.3,21.0,1609.69,1409.35,179.34,21.0,1699.62
2025-04-15,11,10:30 - 10:45,1945.2,2465.2,2245.6,198.6,21.0,1615.18,1411.0,183.18,21.0,1701.67
2025-04-15,11,10:45 - 11:00,1969.2,2466.7,2246.5,199.2,21.0,1625.19,1423.68,180.51,21.0,1698.58
2025-04-15,12,11:00 - 11:15,1957.1,2457.5,2217.9,199.7,39.9,1661.1,1438.76,182.44,39.9,1648.62
2025-04-15,12,11:15 - 11:30,1959.2,2458.6,2216.3,202.4,39.9,1664.2,1439.35,184.95,39.9,1647.62
2025-04-15,12,11:30 - 11:45,1954.7,2455.1,2210.3,204.9,39.9,1666.7,1436.23,190.57,39.9,1647.73
2025-04-15,12,11:45 - 12:00,1959.5,2458.0,2209.9,208.2,39.9,1684.5,1454.04,190.56,39.9,1648.64
2025-04-15,13,12:00 - 12:15,1823.7,2449.3,2199.7,209.7,39.9,1543.7,1317.07,186.73,39.9,1647.5
2025-04-15,13,12:15 - 12:30,1808.9,2454.3,2200.4,214.0,39.9,1543.9,1314.14,189.86,39.9,1648.5
2025-04-15,13,12:30 - 12:45,1837.0,2454.1,2199.0,215.2,39.9,1571.0,1339.46,191.64,39.9,1648.53
2025-04-15,13,12:45 - 13:00,1797.0,2454.8,2195.6,219.3,39.9,1554.0,1320.39,193.71,39.9,1648.51
2025-04-15,14,13:00 - 13:15,1761.6,2453.4,2192.3,221.2,39.9,1525.6,1292.26,193.44,39.9,1648.48
2025-04-15,14,13:15 - 13:30,1757.8,2452.6,2189.8,222.9,39.9,1514.8,1280.9,194.0,39.9,1648.48
2025-04-15,14,13:30 - 13:45,1938.6,2454.6,2186.2,228.5,39.9,1527.6,1288.77,198.93,39.9,1698.49
2025-04-15,14,13:45 - 14:00,2228.0,2459.4,2186.7,232.8,39.9,1554.0,1314.47,199.63,39.9,1788.44
2025-04-15,15,14:00 - 14:15,2553.6,2444.1,2165.3,238.9,39.9,1565.59,1320.5,205.19,39.9,1867.45
2025-04-15,15,14:15 - 14:30,2879.0,2478.3,2194.1,244.3,39.9,1505.1,1264.37,200.83,39.9,2135.26
2025-04-15,15,14:30 - 14:45,3020.1,2595.1,2293.5,249.1,52.5,1476.8,1238.6,198.3,39.9,2340.09
2025-04-15,15,14:45 - 15:00,3211.0,2587.0,2280.8,253.7,52.5,1447.8,1205.5,202.4,39.9,2418.31
2025-04-15,16,15:00 - 15:15,3519.3,2576.9,2256.7,264.0,56.2,1445.2,1195.3,211.7,38.2,2799.1
2025-04-15,16,15:15 - 15:30,3728.7,2494.6,2170.2,268.2,56.2,1426.0,1172.4,215.4,38.2,2818.03
2025-04-15,16,15:30 - 15:45,3817.2,2220.8,1891.9,272.7,56.2,1407.49,1133.25,236.04,38.2,2934.34
2025-04-15,16,15:45 - 16:00,3952.7,2068.1,1727.8,284.1,56.2,1402.7,1113.65,250.85,38.2,2998.49
2025-04-15,17,16:00 - 16:15,4601.2,2458.6,1696.6,704.8,57.2,1597.1,1282.34,275.56,39.2,2999.65
2025-04-15,17,16:15 - 16:30,4609.8,2372.2,1608.3,706.7,57.2,1450.8,1142.87,268.73,39.2,3033.53
2025-04-15,17,16:30 - 16:45,4383.7,2262.2,1497.1,707.9,57.2,1473.68,1145.65,288.83,39.2,3153.78
2025-04-15,17,16:45 - 17:00,3648.7,2155.6,1383.6,714.8,57.2,1360.4,1032.71,288.49,39.2,3321.69
2025-04-15,18,17:00 - 17:15,3222.1,2248.3,1288.4,933.2,26.7,1193.62,821.92,345.0,26.7,4000.5
2025-04-15,18,17:15 - 17:30,3079.9,2051.4,1097.2,927.5,26.7,1128.23,755.3,346.23,26.7,4297.53
2025-04-15,18,17:30 - 17:45,3221.2,1965.9,889.8,1049.4,26.7,1240.6,794.61,419.29,26.7,4299.85
2025-04-15,18,17:45 - 18:00,3210.8,1742.7,668.8,1047.2,26.7,1355.69,391.27,937.72,26.7,4998.42
2025-04-15,19,18:00 - 18:15,3265.0,1646.5,482.0,1155.8,8.7,1346.5,482.0,855.8,8.7,5250.92
2025-04-15,19,18:15 - 18:30,3511.3,1434.5,268.4,1157.4,8.7,1302.53,197.77,1096.06,8.7,5550.65
2025-04-15,19,18:30 - 18:45,3525.9,1315.2,112.3,1194.2,8.7,1169.2,83.3,1077.2,8.7,7000.77
2025-04-15,19,18:45 - 19:00,3798.1,418.9,26.2,384.0,8.7,418.9,26.2,384.0,8.7,10000.0
2025-04-15,20,19:00 - 19:15,3690.1,617.0,15.1,593.2,8.7,616.99,15.1,593.19,8.7,10000.0
2025-04-15,20,19:15 - 19:30,3667.0,611.3,7.0,595.6,8.7,611.29,7.0,595.59,8.7,10000.0
2025-04-15,20,19:30 - 19:45,3259.2,609.4,6.0,594.7,8.7,609.4,6.0,594.7,8.7,10000.0
2025-04-15,20,19:45 - 20:00,3184.8,609.1,6.0,594.4,8.7,609.1,6.0,594.4,8.7,10000.0
2025-04-15,21,20:00 - 20:15,3032.9,599.8,6.0,585.1,8.7,599.79,6.0,585.09,8.7,10000.0
2025-04-15,21,20:15 - 20:30,3003.5,590.1,6.0,575.4,8.7,590.09,6.0,575.39,8.7,10000.0
2025-04-15,21,20:30 - 20:45,2518.0,877.4,6.0,862.7,8.7,655.6,0.0,646.9,8.7,7499.62
2025-04-15,21,20:45 - 21:00,2586.0,874.7,6.0,860.0,8.7,722.7,0.0,714.0,8.7,7499.84
2025-04-15,22,21:00 - 21:15,2522.1,874.7,6.0,860.0,8.7,658.79,0.0,650.09,8.7,7499.62
2025-04-15,22,21:15 - 21:30,2536.6,875.4,6.0,860.7,8.7,665.8,0.0,657.1,8.7,7499.63
2025-04-15,22,21:30 - 21:45,2484.3,892.3,6.0,868.4,17.9,610.0,0.0,601.3,8.7,7499.43
2025-04-15,22,21:45 - 22:00,2487.9,883.9,6.0,867.6,10.3,607.0,0.0,598.3,8.7,7499.42
2025-04-15,23,22:00 - 22:15,2674.9,879.6,6.0,872.0,1.6,606.6,0.0,606.6,0.0,7499.42
2025-04-15,23,22:15 - 22:30,2775.1,883.6,6.0,876.0,1.6,712.5,0.0,712.5,0.0,7499.76
2025-04-15,23,22:30 - 22:45,2902.5,879.8,6.0,873.8,0.0,844.2,6.0,838.2,0.0,9499.58
2025-04-15,23,22:45 - 23:00,2998.4,876.9,6.0,870.9,0.0,876.9,6.0,870.9,0.0,10000.0
2025-04-15,24,23:00 - 23:15,3030.7,871.7,6.0,865.7,0.0,871.7,6.0,865.7,0.0,10000.0
2025-04-15,24,23:15 - 23:30,3040.6,868.3,6.0,862.3,0.0,868.3,6.0,862.3,0.0,10000.0
2025-04-15,24,23:30 - 23:45,2997.7,868.5,6.0,862.5,0.0,868.5,6.0,862.5,0.0,10000.0
2025-04-15,24,23:45 - 24:00,2956.9,866.8,6.0,860.8,0.0,866.8,6.0,860.8,0.0,10000.0
2025-04-16,1,00:00 - 00:15,3918.5,748.1,6.0,734.4,7.7,748.1,6.0,734.4,7.7,10000.0
2025-04-16,1,00:15 - 00:30,3741.6,742.2,6.0,728.5,7.7,716.7,6.0,703.0,7.7,9450.0
2025-04-16,1,00:30 - 00:45,3432.5,735.4,6.0,721.7,7.7,635.4,0.0,627.7,7.7,6000.66
2025-04-16,1,00:45 - 01:00,3113.4,733.6,6.0,719.9,7.7,635.0,0.0,627.3,7.7,6000.08
2025-04-16,2,01:00 - 01:15,3182.4,1055.0,6.0,1016.3,32.7,902.4,0.0,894.7,7.7,5250.08
2025-04-16,2,01:15 - 01:30,3373.3,1047.7,6.0,1009.0,32.7,894.4,0.0,886.7,7.7,5099.99
2025-04-16,2,01:30 - 01:45,3299.1,1046.2,6.0,1007.5,32.7,893.2,0.0,885.5,7.7,5099.99
2025-04-16,2,01:45 - 02:00,3481.6,1044.5,6.0,1005.8,32.7,860.4,0.0,852.7,7.7,5099.83
2025-04-16,3,02:00 - 02:15,3415.7,1009.5,6.0,974.9,28.6,770.4,0.0,766.8,3.6,5099.56
2025-04-16,3,02:15 - 02:30,3393.9,1006.8,6.0,973.2,27.6,755.5,0.0,727.9,27.6,5099.27
2025-04-16,3,02:30 - 02:45,3375.5,1007.8,6.0,973.7,28.1,753.5,0.0,725.4,28.1,5099.26
2025-04-16,3,02:45 - 03:00,3395.9,998.4,6.0,972.4,20.0,752.4,0.0,732.4,20.0,5099.3
2025-04-16,4,03:00 - 03:15,3169.6,986.6,6.0,962.6,18.0,751.8,0.0,733.8,18.0,5099.36
2025-04-16,4,03:15 - 03:30,3156.1,981.1,6.0,957.0,18.1,742.0,0.0,723.9,18.1,5099.33
2025-04-16,4,03:30 - 03:45,3137.2,980.3,6.0,956.3,18.0,755.1,0.0,737.1,18.0,5099.4
2025-04-16,4,03:45 - 04:00,3108.8,978.4,6.0,954.4,18.0,753.5,0.0,735.5,18.0,5099.41
2025-04-16,5,04:00 - 04:15,3027.7,721.6,6.0,675.6,40.0,715.6,0.0,675.6,40.0,5250.24
2025-04-16,5,04:15 - 04:30,3041.4,716.6,6.0,670.6,40.0,710.6,0.0,670.6,40.0,5250.06
2025-04-16,5,04:30 - 04:45,3071.5,714.0,6.0,668.0,40.0,708.0,0.0,668.0,40.0,5250.23
2025-04-16,5,04:45 - 05:00,3019.9,713.4,6.0,667.4,40.0,707.4,0.0,667.4,40.0,5250.32
2025-04-16,6,05:00 - 05:15,3102.0,513.6,0.0,473.6,40.0,513.6,0.0,473.6,40.0,5300.55
2025-04-16,6,05:15 - 05:30,3205.4,523.3,0.0,472.3,51.0,494.3,0.0,472.3,22.0,5300.7
2025-04-16,6,05:30 - 05:45,3510.4,521.0,0.0,470.0,51.0,520.99,0.0,470.0,50.99,5300.66
2025-04-16,6,05:45 - 06:00,3793.6,516.4,0.0,464.4,52.0,516.4,0.0,464.4,52.0,5300.7
2025-04-16,7,06:00 - 06:15,4107.2,524.4,1.3,471.1,52.0,472.2,1.3,448.9,22.0,5550.57
2025-04-16,7,06:15 - 06:30,4222.9,524.5,7.5,465.0,52.0,473.5,7.0,444.5,22.0,5550.68
2025-04-16,7,06:30 - 06:45,4204.9,381.0,28.5,300.5,52.0,379.2,26.7,300.5,52.0,6000.1
2025-04-16,7,06:45 - 07:00,4086.8,512.8,93.4,367.4,52.0,505.6,93.4,360.2,52.0,5500.48
2025-04-16,8,07:00 - 07:15,3659.4,626.0,232.3,353.7,40.0,516.43,182.63,293.8,40.0,5250.57
2025-04-16,8,07:15 - 07:30,3233.1,819.5,442.0,337.5,40.0,657.99,337.67,280.32,40.0,4655.58
2025-04-16,8,07:30 - 07:45,2805.8,1072.8,722.6,310.2,40.0,943.18,628.29,274.89,40.0,4200.77
2025-04-16,8,07:45 - 08:00,2397.3,1314.9,978.5,296.4,40.0,1216.49,903.91,272.58,40.0,3999.87
2025-04-16,9,08:00 - 08:15,2188.5,1417.6,1101.2,276.4,40.0,1351.37,1054.24,257.13,40.0,3750.94
2025-04-16,9,08:15 - 08:30,2208.3,1541.7,1284.1,217.6,40.0,1524.4,1279.6,204.8,40.0,3500.04
2025-04-16,9,08:30 - 08:45,2434.8,1731.8,1474.7,217.1,40.0,1624.8,1399.14,203.66,22.0,2404.99
2025-04-16,9,08:45 - 09:00,2474.9,1881.2,1622.0,219.2,40.0,1687.1,1449.79,197.31,40.0,2250.88
2025-04-16,10,09:00 - 09:15,2123.3,2194.7,1934.9,219.8,40.0,1714.99,1491.3,183.69,40.0,2214.61
2025-04-16,10,09:15 - 09:30,2082.8,2527.4,2263.5,223.9,40.0,1813.8,1600.36,191.44,22.0,1855.68
2025-04-16,10,09:30 - 09:45,2075.8,2777.2,2525.2,230.0,22.0,1837.8,1621.5,194.3,22.0,1906.63
2025-04-16,10,09:45 - 10:00,1962.3,2865.3,2607.4,235.9,22.0,1817.3,1597.9,197.4,22.0,1854.58
2025-04-16,11,10:00 - 10:15,1903.3,2841.3,2582.8,238.5,20.0,1730.3,1497.86,212.44,20.0,1765.81
2025-04-16,11,10:15 - 10:30,1936.5,2871.8,2605.2,246.6,20.0,1743.49,1496.45,227.04,20.0,1728.93
2025-04-16,11,10:30 - 10:45,1961.6,2801.5,2522.7,258.8,20.0,1740.1,1482.8,237.3,20.0,1759.9
2025-04-16,11,10:45 - 11:00,1982.9,2808.2,2522.2,266.0,20.0,1743.38,1479.19,244.19,20.0,1758.9
2025-04-16,12,11:00 - 11:15,1955.2,2796.6,2486.6,271.1,38.9,1778.7,1487.11,252.69,38.9,1759.96
2025-04-16,12,11:15 - 11:30,1972.0,2798.0,2484.1,275.0,38.9,1788.49,1492.32,257.27,38.9,1699.97
2025-04-16,12,11:30 - 11:45,1972.1,2793.4,2477.2,277.3,38.9,1782.59,1484.6,259.09,38.9,1699.96
2025-04-16,12,11:45 - 12:00,1966.3,2793.0,2475.7,278.4,38.9,1816.8,1515.3,262.6,38.9,1650.42
2025-04-16,13,12:00 - 12:15,1818.8,2788.3,2464.1,285.3,38.9,1604.3,1312.55,252.85,38.9,1647.75
2025-04-16,13,12:15 - 12:30,1802.2,2793.6,2465.9,288.8,38.9,1587.68,1294.47,254.31,38.9,1648.73
2025-04-16,13,12:30 - 12:45,1820.6,2801.3,2468.1,294.3,38.9,1609.1,1311.14,259.06,38.9,1648.72
2025-04-16,13,12:45 - 13:00,1793.7,2807.8,2468.3,300.6,38.9,1582.2,1285.08,258.22,38.9,1648.65
2025-04-16,14,13:00 - 13:15,1757.0,2805.8,2460.5,306.4,38.9,1547.5,1254.41,254.19,38.9,1647.52
2025-04-16,14,13:15 - 13:30,1766.0,2806.6,2457.8,309.9,38.9,1541.5,1246.28,256.32,38.9,1647.51
2025-04-16,14,13:30 - 13:45,1792.4,2808.3,2456.3,313.1,38.9,1557.9,1260.08,258.92,38.9,1697.51
2025-04-16,14,13:45 - 14:00,1969.5,2812.8,2458.0,315.9,38.9,1579.98,1282.32,258.76,38.9,1787.47
2025-04-16,15,14:00 - 14:15,2121.5,2818.8,2463.2,316.7,38.9,1589.0,1307.02,243.08,38.9,1866.23
2025-04-16,15,14:15 - 14:30,2415.7,2758.5,2400.4,319.2,38.9,1545.07,1276.57,229.6,38.9,2000.82
2025-04-16,15,14:30 - 14:45,2547.5,2772.1,2411.8,321.4,38.9,1677.78,1407.28,231.6,38.9,2000.42
2025-04-16,15,14:45 - 15:00,2680.9,2717.6,2348.2,326.0,43.4,1628.9,1344.1,245.9,38.9,2340.0
2025-04-16,16,15:00 - 15:15,3034.8,2482.8,2097.9,331.7,53.2,1417.9,1120.74,257.96,39.2,2898.09
